3.000000000000000000e+03 2.399668196429554357e+01
3.000099999999999909e+03 2.399632098277175629e+01
3.000199999999999818e+03 2.399595990358380604e+01
3.000299999999999727e+03 2.399559872675131444e+01
3.000399999999999636e+03 2.399523745229394578e+01
3.000499999999999545e+03 2.399487608023135010e+01
3.000599999999999454e+03 2.399451461058317392e+01
3.000699999999999363e+03 2.399415304336903887e+01
3.000799999999999272e+03 2.399379137860860212e+01
3.000899999999999181e+03 2.399342961632149951e+01
3.000999999999999091e+03 2.399306775652735979e+01
3.001099999999999000e+03 2.399270579924583657e+01
3.001199999999998909e+03 2.399234374449654794e+01
3.001299999999998818e+03 2.399198159229912619e+01
3.001399999999998727e+03 2.399161934267318230e+01
3.001499999999998636e+03 2.399125699563837344e+01
3.001599999999998545e+03 2.399089455121429637e+01
3.001699999999998454e+03 2.399053200942057984e+01
3.001799999999998363e+03 2.399016937027684193e+01
3.001899999999998272e+03 2.398980663380273981e+01
3.001999999999998181e+03 2.398944380001783117e+01
3.002099999999998090e+03 2.398908086894172698e+01
3.002199999999997999e+03 2.398871784059410217e+01
3.002299999999997908e+03 2.398835471499453220e+01
3.002399999999997817e+03 2.398799149216261029e+01
3.002499999999997726e+03 2.398762817211797582e+01
3.002599999999997635e+03 2.398726475488018295e+01
3.002699999999997544e+03 2.398690124046887107e+01
3.002799999999997453e+03 2.398653762890359076e+01
3.002899999999997362e+03 2.398617392020400985e+01
3.002999999999997272e+03 2.398581011438971089e+01
3.003099999999997181e+03 2.398544621148023737e+01
3.003199999999997090e+03 2.398508221149521447e+01
3.003299999999996999e+03 2.398471811445423185e+01
3.003399999999996908e+03 2.398435392037686142e+01
3.003499999999996817e+03 2.398398962928271416e+01
3.003599999999996726e+03 2.398362524119135131e+01
3.003699999999996635e+03 2.398326075612235542e+01
3.003799999999996544e+03 2.398289617409528773e+01
3.003899999999996453e+03 2.398253149512979121e+01
3.003999999999996362e+03 2.398216671924535959e+01
3.004099999999996271e+03 2.398180184646159674e+01
3.004199999999996180e+03 2.398143687679809943e+01
3.004299999999996089e+03 2.398107181027441115e+01
3.004399999999995998e+03 2.398070664691008957e+01
3.004499999999995907e+03 2.398034138672471371e+01
3.004599999999995816e+03 2.397997602973785547e+01
3.004699999999995725e+03 2.397961057596904055e+01
3.004799999999995634e+03 2.397924502543787995e+01
3.004899999999995543e+03 2.397887937816387804e+01
3.004999999999995453e+03 2.397851363416660320e+01
3.005099999999995362e+03 2.397814779346563796e+01
3.005199999999995271e+03 2.397778185608050450e+01
3.005299999999995180e+03 2.397741582203074273e+01
3.005399999999995089e+03 2.397704969133589969e+01
3.005499999999994998e+03 2.397668346401555439e+01
3.005599999999994907e+03 2.397631714008920767e+01
3.005699999999994816e+03 2.397595071957644564e+01
3.005799999999994725e+03 2.397558420249674427e+01
3.005899999999994634e+03 2.397521758886970744e+01
3.005999999999994543e+03 2.397485087871478626e+01
3.006099999999994452e+03 2.397448407205159882e+01
3.006199999999994361e+03 2.397411716889963174e+01
3.006299999999994270e+03 2.397375016927840008e+01
3.006399999999994179e+03 2.397338307320746509e+01
3.006499999999994088e+03 2.397301588070632050e+01
