3.000000000000000000e+03 1.440392293073503005e+01
3.000099999999999909e+03 1.440412109068081215e+01
3.000199999999999818e+03 1.440431916227006148e+01
3.000299999999999727e+03 1.440451714551100082e+01
3.000399999999999636e+03 1.440471504041184403e+01
3.000499999999999545e+03 1.440491284698083518e+01
3.000599999999999454e+03 1.440511056522620770e+01
3.000699999999999363e+03 1.440530819515616656e+01
3.000799999999999272e+03 1.440550573677897361e+01
3.000899999999999181e+03 1.440570319010286404e+01
3.000999999999999091e+03 1.440590055513601975e+01
3.001099999999999000e+03 1.440609783188673809e+01
3.001199999999998909e+03 1.440629502036322052e+01
3.001299999999998818e+03 1.440649212057369333e+01
3.001399999999998727e+03 1.440668913252640770e+01
3.001499999999998636e+03 1.440688605622955976e+01
3.001599999999998545e+03 1.440708289169143974e+01
3.001699999999998454e+03 1.440727963892026331e+01
3.001799999999998363e+03 1.440747629792424611e+01
3.001899999999998272e+03 1.440767286871166242e+01
3.001999999999998181e+03 1.440786935129071900e+01
3.002099999999998090e+03 1.440806574566964038e+01
3.002199999999997999e+03 1.440826205185671327e+01
3.002299999999997908e+03 1.440845826986012668e+01
3.002399999999997817e+03 1.440865439968817796e+01
3.002499999999997726e+03 1.440885044134905257e+01
3.002599999999997635e+03 1.440904639485100702e+01
3.002699999999997544e+03 1.440924226020228716e+01
3.002799999999997453e+03 1.440943803741113527e+01
3.002899999999997362e+03 1.440963372648578655e+01
3.002999999999997272e+03 1.440982932743448153e+01
3.003099999999997181e+03 1.441002484026548558e+01
3.003199999999997090e+03 1.441022026498700370e+01
3.003299999999996999e+03 1.441041560160732260e+01
3.003399999999996908e+03 1.441061085013462240e+01
3.003499999999996817e+03 1.441080601057723776e+01
3.003599999999996726e+03 1.441100108294335946e+01
3.003699999999996635e+03 1.441119606724121205e+01
3.003799999999996544e+03 1.441139096347907511e+01
3.003899999999996453e+03 1.441158577166519983e+01
3.003999999999996362e+03 1.441178049180780718e+01
3.004099999999996271e+03 1.441197512391517144e+01
3.004199999999996180e+03 1.441216966799551535e+01
3.004299999999996089e+03 1.441236412405713274e+01
3.004399999999995998e+03 1.441255849210822149e+01
3.004499999999995907e+03 1.441275277215704875e+01
3.004599999999995816e+03 1.441294696421188348e+01
3.004699999999995725e+03 1.441314106828092534e+01
3.004799999999995634e+03 1.441333508437248234e+01
3.004899999999995543e+03 1.441352901249477370e+01
3.004999999999995453e+03 1.441372285265608078e+01
3.005099999999995362e+03 1.441391660486460857e+01
3.005199999999995271e+03 1.441411026912866333e+01
3.005299999999995180e+03 1.441430384545645360e+01
3.005399999999995089e+03 1.441449733385625898e+01
3.005499999999994998e+03 1.441469073433631998e+01
3.005599999999994907e+03 1.441488404690491443e+01
3.005699999999994816e+03 1.441507727157028640e+01
3.005799999999994725e+03 1.441527040834066398e+01
3.005899999999994634e+03 1.441546345722433564e+01
3.005999999999994543e+03 1.441565641822954547e+01
3.006099999999994452e+03 1.441584929136457660e+01
3.006199999999994361e+03 1.441604207663766246e+01
3.006299999999994270e+03 1.441623477405704179e+01
3.006399999999994179e+03 1.441642738363100840e+01
3.006499999999994088e+03 1.441661990536781524e+01
3.006599999999993997e+03 1.441681233927570993e+01
3.006699999999993906e+03 1.441700468536295965e+01
3.006799999999993815e+03 1.441719694363781734e+01
3.006899999999993724e+03 1.441738911410856083e+01
3.006999999999993634e+03 1.441758119678345196e+01
3.007099999999993543e+03 1.441777319167071880e+01
3.007199999999993452e+03 1.441796509877866939e+01
3.007299999999993361e+03 1.441815691811553357e+01
3.007399999999993270e+03 1.441834864968958207e+01
3.007499999999993179e+03 1.441854029350909627e+01
3.007599999999993088e+03 1.441873184958232024e+01
3.007699999999992997e+03 1.441892331791752646e+01
3.007799999999992906e+03 1.441911469852300165e+01
3.007899999999992815e+03 1.441930599140696145e+01
3.007999999999992724e+03 1.441949719657770501e+01
3.008099999999992633e+03 1.441968831404352080e+01
3.008199999999992542e+03 1.441987934381261915e+01
3.008299999999992451e+03 1.442007028589333117e+01
3.008399999999992360e+03 1.442026114029387962e+01
3.008499999999992269e+03 1.442045190702254764e+01
3.008599999999992178e+03 1.442064258608761662e+01
3.008699999999992087e+03 1.442083317749731108e+01
3.008799999999991996e+03 1.442102368125996037e+01
3.008899999999991905e+03 1.442121409738381743e+01
3.008999999999991815e+03 1.442140442587712812e+01
3.009099999999991724e+03 1.442159466674820578e+01
3.009199999999991633e+03 1.442178482000528739e+01
3.009299999999991542e+03 1.442197488565663299e+01
3.009399999999991451e+03 1.442216486371055595e+01
3.009499999999991360e+03 1.442235475417530743e+01
3.009599999999991269e+03 1.442254455705917415e+01
3.009699999999991178e+03 1.442273427237043926e+01
3.009799999999991087e+03 1.442292390011733261e+01
3.009899999999990996e+03 1.442311344030818532e+01
3.009999999999990905e+03 1.442330289295120949e+01
3.010099999999990814e+03 1.442349225805474511e+01
3.010199999999990723e+03 1.442368153562705935e+01
3.010299999999990632e+03 1.442387072567637496e+01
3.010399999999990541e+03 1.442405982821103905e+01
3.010499999999990450e+03 1.442424884323929213e+01
3.010599999999990359e+03 1.442443777076938538e+01
3.010699999999990268e+03 1.442462661080966591e+01
3.010799999999990177e+03 1.442481536336836534e+01
3.010899999999990087e+03 1.442500402845377572e+01
3.010999999999989996e+03 1.442519260607419973e+01
3.011099999999989905e+03 1.442538109623787257e+01
3.011199999999989814e+03 1.442556949895311291e+01
3.011299999999989723e+03 1.442575781422817371e+01
3.011399999999989632e+03 1.442594604207136300e+01
3.011499999999989541e+03 1.442613418249096924e+01
3.011599999999989450e+03 1.442632223549524717e+01
3.011699999999989359e+03 1.442651020109250659e+01
3.011799999999989268e+03 1.442669807929100223e+01
3.011899999999989177e+03 1.442688587009903323e+01
3.011999999999989086e+03 1.442707357352489339e+01
3.012099999999988995e+03 1.442726118957687298e+01
3.012199999999988904e+03 1.442744871826322495e+01
3.012299999999988813e+03 1.442763615959228574e+01
3.012399999999988722e+03 1.442782351357230652e+01
3.012499999999988631e+03 1.442801078021157224e+01
3.012599999999988540e+03 1.442819795951837847e+01
3.012699999999988449e+03 1.442838505150103501e+01
3.012799999999988358e+03 1.442857205616778415e+01
3.012899999999988268e+03 1.442875897352697478e+01
3.012999999999988177e+03 1.442894580358684209e+01
3.013099999999988086e+03 1.442913254635569942e+01
3.013199999999987995e+03 1.442931920184183170e+01
3.013299999999987904e+03 1.442950577005356116e+01
3.013399999999987813e+03 1.442969225099913722e+01
3.013499999999987722e+03 1.442987864468686610e+01
3.013599999999987631e+03 1.443006495112504162e+01
3.013699999999987540e+03 1.443025117032195759e+01
3.013799999999987449e+03 1.443043730228590960e+01
3.013899999999987358e+03 1.443062334702517724e+01
3.013999999999987267e+03 1.443080930454806676e+01
3.014099999999987176e+03 1.443099517486288086e+01
3.014199999999987085e+03 1.443118095797789735e+01
3.014299999999986994e+03 1.443136665390142959e+01
3.014399999999986903e+03 1.443155226264176250e+01
3.014499999999986812e+03 1.443173778420719522e+01
3.014599999999986721e+03 1.443192321860600558e+01
3.014699999999986630e+03 1.443210856584651403e+01
3.014799999999986539e+03 1.443229382593701970e+01
3.014899999999986449e+03 1.443247899888580577e+01
3.014999999999986358e+03 1.443266408470119266e+01
3.015099999999986267e+03 1.443284908339145112e+01
3.015199999999986176e+03 1.443303399496490691e+01
3.015299999999986085e+03 1.443321881942983431e+01
3.015399999999985994e+03 1.443340355679456799e+01
3.015499999999985903e+03 1.443358820706736978e+01
3.015599999999985812e+03 1.443377277025656547e+01
3.015699999999985721e+03 1.443395724637046662e+01
3.015799999999985630e+03 1.443414163541734041e+01
3.015899999999985539e+03 1.443432593740549841e+01
3.015999999999985448e+03 1.443451015234326817e+01
3.016099999999985357e+03 1.443469428023895595e+01
3.016199999999985266e+03 1.443487832110082003e+01
3.016299999999985175e+03 1.443506227493721639e+01
3.016399999999985084e+03 1.443524614175642462e+01
3.016499999999984993e+03 1.443542992156673321e+01
3.016599999999984902e+03 1.443561361437649104e+01
3.016699999999984811e+03 1.443579722019396172e+01
3.016799999999984720e+03 1.443598073902750123e+01
3.016899999999984630e+03 1.443616417088536075e+01
3.016999999999984539e+03 1.443634751577586250e+01
3.017099999999984448e+03 1.443653077370735183e+01
3.017199999999984357e+03 1.443671394468809588e+01
3.017299999999984266e+03 1.443689702872642044e+01
3.017399999999984175e+03 1.443708002583064776e+01
