3.000000000000000000e+03 4.785149543601576028e+01
3.000099999999999909e+03 4.785079049987052713e+01
3.000199999999999818e+03 4.785008536746935448e+01
3.000299999999999727e+03 4.784938003885142876e+01
3.000399999999999636e+03 4.784867451405581562e+01
3.000499999999999545e+03 4.784796879312178675e+01
3.000599999999999454e+03 4.784726287608834383e+01
3.000699999999999363e+03 4.784655676299473015e+01
3.000799999999999272e+03 4.784585045388001845e+01
3.000899999999999181e+03 4.784514394878340227e+01
3.000999999999999091e+03 4.784443724774404672e+01
3.001099999999999000e+03 4.784373035080088954e+01
3.001199999999998909e+03 4.784302325799323796e+01
3.001299999999998818e+03 4.784231596936015052e+01
3.001399999999998727e+03 4.784160848494069285e+01
3.001499999999998636e+03 4.784090080477394480e+01
3.001599999999998545e+03 4.784019292889918518e+01
3.001699999999998454e+03 4.783948485735531619e+01
3.001799999999998363e+03 4.783877659018155981e+01
3.001899999999998272e+03 4.783806812741698167e+01
3.001999999999998181e+03 4.783735946910064030e+01
3.002099999999998090e+03 4.783665061527155160e+01
3.002199999999997999e+03 4.783594156596891622e+01
3.002299999999997908e+03 4.783523232123177138e+01
3.002399999999997817e+03 4.783452288109919692e+01
3.002499999999997726e+03 4.783381324561027270e+01
3.002599999999997635e+03 4.783310341480400041e+01
3.002699999999997544e+03 4.783239338871946700e+01
3.002799999999997453e+03 4.783168316739573100e+01
3.002899999999997362e+03 4.783097275087183675e+01
3.002999999999997272e+03 4.783026213918686409e+01
3.003099999999997181e+03 4.782955133237984313e+01
3.003199999999997090e+03 4.782884033048974715e+01
3.003299999999996999e+03 4.782812913355572704e+01
3.003399999999996908e+03 4.782741774161671344e+01
3.003499999999996817e+03 4.782670615471178621e+01
3.003599999999996726e+03 4.782599437287996125e+01
3.003699999999996635e+03 4.782528239616023313e+01
3.003799999999996544e+03 4.782457022459163909e+01
3.003899999999996453e+03 4.782385785821322344e+01
3.003999999999996362e+03 4.782314529706395234e+01
3.004099999999996271e+03 4.782243254118275644e+01
3.004199999999996180e+03 4.782171959060877953e+01
3.004299999999996089e+03 4.782100644538091672e+01
3.004399999999995998e+03 4.782029310553816259e+01
